Prest.,Atleta,Anno,Società,Città,Data
8.25,MOSETTI Nicla,97,BRACCO ATLETICA,Ancona,26/02/2022
8.25,GUARRIELLO Giulia,01,ATLETICA GUASTALLA REGGIOLO,Ancona,05/02/2023
8.25,BOGLIOLO Luminosa,95,G.S. FIAMME ORO PADOVA,Berlino,10/02/2023
8.25,MOSETTI Nicla,97,BRACCO ATLETICA,Modena,11/02/2023
8.25,CARRARO Elena,01,ATL. BRESCIA 1950,Ancona,18/02/2023
8.26,CARAVELLI Marzia,81,C.U.S. CAGLIARI,Ancona,27/02/2010
8.26,PENNELLA Giulia,89,C.S. ESERCITO,Ancona,12/02/2011
8.26,BORSI Veronica,87,G.A. FIAMME GIALLE,Gent,18/02/2012
8.26,PENNELLA Giulia,89,C.S. ESERCITO,Ancona,25/02/2012
8.26,BORSI Veronica,87,G.A. FIAMME GIALLE,Ancona,05/03/2016
8.26,PENNELLA Giulia,89,C.S. ESERCITO,Ancona,05/03/2016
8.26,PENNELLA Giulia,89,C.S. ESERCITO,Ancona,16/02/2019
8.26,DI LAZZARO Elisa maria,98,C.S. CARABINIERI SEZ. ATLETICA,Ancona,22/02/2020
8.26,GUIZZETTI Linda,98,CUS PRO PATRIA MILANO,Ancona,22/02/2020
8.26,GUIZZETTI Linda,98,CUS PRO PATRIA MILANO,Mondeville,30/01/2021
8.26,DI LAZZARO Elisa maria,98,C.S. CARABINIERI SEZ. ATLETICA,Madrid,24/02/2021
8.26,DI LAZZARO Elisa maria,98,C.S. CARABINIERI SEZ. ATLETICA,Lodz,11/02/2022
8.26,MOSETTI Nicla,97,BRACCO ATLETICA,Bergamo,20/02/2022
8.26,DI LAZZARO Elisa maria,98,C.S. CARABINIERI SEZ. ATLETICA,Ancona,26/02/2022
8.26,GUIZZETTI Linda,98,CUS PRO PATRIA MILANO,Ancona,21/01/2023
8.26,DI LAZZARO Elisa maria,98,C.S. CARABINIERI SEZ. ATLETICA,Sabadell,28/01/2023
8.26,CARMASSI Giada,94,ATL BRUGNERA PN FRIULINTAGLI,Lione,28/01/2023
8.27,CATTANEO Micol,82,C.S. CARABINIERI SEZ. ATLETICA,Ancona,17/02/2007
8.27,CARAVELLI Marzia,81,C.U.S. CAGLIARI,Ancona,06/02/2010
8.27,PENNELLA Giulia,89,C.S. ESERCITO,Modena,05/02/2011
8.27,BORSI Veronica,87,G.A. FIAMME GIALLE,Ancona,16/02/2013
8.27,CATTANEO Micol,82,C.S. CARABINIERI SEZ. ATLETICA,Ancona,16/02/2013
8.27,PENNELLA Giulia,89,C.S. ESERCITO,Firenze,02/02/2014
8.27,PENNELLA Giulia,89,C.S. ESERCITO,Ancona,23/01/2016
8.27,CATTANEO Micol,82,C.S. CARABINIERI SEZ. ATLETICA,Saronno,20/02/2016
