Prest.,Atleta,Anno,Società,Città,Data
54.22,MURARO Alice,00,ATL.VICENTINA,Ancona,06/02/2022
54.22,OLIVIERI Linda,98,G.S. FIAMME ORO PADOVA,Padova,12/02/2022
54.22,TROIANI Virginia,96,CUS PRO PATRIA MILANO,Ancona,26/02/2022
54.23,BONFANTI Elena maria,88,ATL. LECCO-COLOMBO COSTRUZ.,Padova,21/02/2015
54.23,TREVISAN Giancarla dimich,93,BRACCO ATLETICA,Padova,10/02/2019
54.23,BORGA Rebecca,98,G.A. FIAMME GIALLE,Torun,05/03/2021
54.24,TREVISAN Giancarla dimich,93,BRACCO ATLETICA,Albuquerque,11/02/2017
54.24,VANDI Elisabetta,00,ATL. AVIS MACERATA,Ancona,17/02/2018
54.24,LUKUDO Raphaela boaheng,94,C.S. ESERCITO,Ancona,16/02/2019
54.25,REINA Daniela,81,G.S. FIAMME AZZURRE,Torino,21/02/2009
54.25,BONFANTI Elena maria,88,ATL. LECCO-COLOMBO COSTRUZ.,Ancona,26/02/2012
54.25,CHIGBOLU Maria benedicta,89,C.S. ESERCITO,Padova,02/02/2014
54.25,LUKUDO Raphaela boaheng,94,C.S. ESERCITO,Ancona,07/02/2016
54.25,CHIGBOLU Maria benedicta,89,C.S. ESERCITO,Ancona,08/02/2017
54.25,TROIANI Virginia,96,CUS PRO PATRIA MILANO,Ancona,31/01/2021
54.26,REINA Daniela,81,G.S. FIAMME AZZURRE,Genova,23/02/2008
54.26,SPACCA Maria enrica,86,G.S. FORESTALE,Ancona,27/02/2010
54.26,PASQUALE Lucia,95,BRIXIA ATLETICA 2014 SSD SRL,Ancona,15/01/2017
54.27,BAZZONI Chiara,84,C.S. ESERCITO,Ancona,15/01/2011
54.27,BONFANTI Elena maria,88,ATL. LECCO-COLOMBO COSTRUZ.,Ancona,17/02/2013
54.27,BORGA Rebecca,98,G.A. FIAMME GIALLE,Ancona,16/02/2019
54.28,SPACCA Maria enrica,86,G.S. FORESTALE,Ancona,22/02/2014
54.28,HOOPER Gloria,92,C.S. CARABINIERI SEZ. ATLETICA,Clemson,27/01/2017
54.28,BRUNEY Maya fonda,98,BRACCO ATLETICA,Nashville,22/01/2022
54.29,BONFANTI Elena maria,88,ATL. LECCO-COLOMBO COSTRUZ.,Ancona,19/02/2011
54.29,BORGA Rebecca,98,ATLETICA RIVIERA DEL BRENTA,Halle,04/03/2017
54.29,BORGA Rebecca,98,G.A. FIAMME GIALLE,Mondeville,30/01/2021
54.30,PASQUALE Lucia,95,BRIXIA ATLETICA 2014 SSD SRL,Ancona,04/02/2017
54.30,BORGA Rebecca,98,ATL.BIOTEKNA MARCON,Ancona,04/02/2018
54.31,MILANI Marta,87,C.S. ESERCITO,Ancona,02/02/2008
54.31,VITALE Ylenia,95,LIBERTAS FRIUL PALMANOVA,Praga,06/03/2015
54.31,BORGA Rebecca,98,ATLETICA RIVIERA DEL BRENTA,Ancona,05/02/2017
54.31,CHIGBOLU Maria benedicta,89,C.S. ESERCITO,Ancona,18/02/2017
54.31,TROIANI Virginia,96,CUS PRO PATRIA MILANO,Ancona,16/02/2019
54.31,VENETO Francesca,99,ATLETICA FIRENZE MARATHON S.S.,Ancona,17/01/2021
54.32,MILANI Marta,87,C.S. ESERCITO,Ancona,20/01/2008
54.33,CHIGBOLU Maria benedicta,89,ATL. STUDENTESCA CA.RI.RI,Ancona,26/01/2013
54.33,MILANI Marta,87,C.S. ESERCITO,Padova,24/01/2015
54.33,SPACCA Maria enrica,86,C.S. CARABINIERI SEZ. ATLETICA,Mondeville,03/02/2018
54.33,BORGA Rebecca,98,G.A. FIAMME GIALLE,Padova,26/01/2020
54.34,REINA Daniela,81,G.S. FIAMME AZZURRE,Ancona,02/02/2008
54.34,SPACCA Maria enrica,86,G.S. FORESTALE,Ancona,23/01/2011
54.34,BATTAGLIA Flavia,93,BRACCO ATLETICA,Ancona,10/02/2013
54.34,MILANI Marta,87,C.S. ESERCITO,Ancona,05/03/2016
54.34,SPACCA Maria enrica,86,C.S. CARABINIERI SEZ. ATLETICA,Ancona,18/02/2017
54.35,ARCIONI Giulia,86,G.S. FORESTALE,Vienna,01/02/2011
54.36,VANDI Elisabetta,00,ATL. AVIS MACERATA,Ancona,18/02/2018
54.36,COIRO Eloisa,00,G.S. FIAMME AZZURRE,Ancona,25/01/2020
54.36,SARTORI Rebecca,97,G.S. FIAMME ORO PADOVA,Padova,12/02/2022
54.38,MILANI Marta,87,C.S. ESERCITO,Ancona,18/02/2018
54.38,SARTORI Rebecca,97,G.S. FIAMME ORO PADOVA,Ancona,26/02/2022
54.39,BAZZONI Chiara,84,C.S. ESERCITO,Sabadell,07/02/2017
54.39,TROIANI Alexandra,96,CUS PRO PATRIA MILANO,Ancona,31/01/2021
54.39,VENETO Francesca,99,ATLETICA FIRENZE MARATHON S.S.,Ancona,20/02/2021
54.39,OLIVIERI Linda,98,G.S. FIAMME ORO PADOVA,Ancona,30/01/2022
54.40,BINDI Domitilla,83,TOSCANA ATL.EMPOLI NISSAN,Ancona,27/02/2010
54.40,LUKUDO Raphaela boaheng,94,C.S. ESERCITO,Mondeville,04/02/2017
54.41,COIRO Eloisa,00,G.S. FIAMME AZZURRE,Ancona,19/01/2020
54.41,TROIANI Alexandra,96,CUS PRO PATRIA MILANO,Ancona,26/02/2022
54.42,RIVA Antonella,81,FONDIARIA - SAI ATLETICA,Vienna,31/01/2006
54.42,GRASSO Tiziana maria,85,FONDIARIA - SAI ATLETICA,Genova,23/02/2008
54.42,CHIGBOLU Maria benedicta,89,C.S. ESERCITO,Ancona,31/01/2015
54.42,BAZZONI Chiara,84,C.S. ESERCITO,Ancona,17/02/2018
54.43,CHIGBOLU Maria benedicta,89,C.S. ESERCITO,Ancona,23/02/2014
54.43,VERDERIO Ilaria,98,G.A. FIAMME GIALLE,Ancona,05/02/2017
54.44,GRENOT Libania,83,C.U.S. CAGLIARI,Ancona,27/01/2008
