Prestazione,Atleta,Cat.,Anno,Società,Disciplina,Gara
28.45,VITALI Giada,AF,2008,PO149 ASD ATLETICA PRATO,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
30.54,VANDI Fiamma,AF,2008,BO015 A.S.D. FRANCESCO FRANCIA,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
32.15,BAGALA Miriam,JF,2006,RM367 A.S.D. P. ASTRA ATLETICA,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
24.40,MARCELLO Elisa,JF,2006,CA176 ATL VALERIA,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
26.40,DE SANTIS Chiara,AF,2007,RI223 ATL.STUD. RIETI ANDREA MILARDI,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
26.90,ORDINE Irene,AF,2008,RM243 SPORT RACE S.S.D. A R.L.,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
27.50,FALCONE Elena,JF,2006,RI223 ATL.STUD. RIETI ANDREA MILARDI,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
27.80,FANTINI Jessica,SF45,1977,FC049 ATL. ENDAS CESENA,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
28.20,MENGARELLI Anna,JF,2006,MC004 ATL. AVIS MACERATA,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
28.60,GIOMETTI Chiara,AF,2007,RN471 ATLETICA SANTAMONICA MISANO,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
28.80,BAZZURRI Veronica,AF,2008,PG014 ATL.CAPANNE PRO LOCO ATHL.TEAM,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
29.00,FILIPPI Elena,AF,2007,RM131 A.S.D. ACSI ITALIA ATLETICA,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
29.20,PETRICCA Maddalena,JF,2005,RM196 A.S.D. ATL. VILLA GUGLIELMI,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
29.30,AMBROSINI Sofia,AF,2007,PU001 ATLETICA FANO TECHFEM,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
30.40,DE LEON FELIZ Dalgis,AF,2007,AN010 S.E.F. STAMURA ANCONA A.S.D.,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
30.50,MAZZIERLI Francesca,JF,2006,AR053 ALGA ATLETICA AREZZO,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
31.00,BERALDO Martina,JF,2005,RS048 TOP RUNNERS CASTELLI ROMANI,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
32.50,D'ANGELO Giulia,AF,2008,RM131 A.S.D. ACSI ITALIA ATLETICA,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
22.09,RINALDI Mattia,SM,2000,PU001 ATLETICA FANO TECHFEM,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara004.html
22.12,PAGLIARINI Francesco,AM,2007,PU001 ATLETICA FANO TECHFEM,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara004.html
22.54,FACCHIELLI Claudio,SM,1995,FI002 ATLETICA FIRENZE MARATHON S.S.,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara004.html
22.49,OMODIA Destiny,JM,2006,AN010 S.E.F. STAMURA ANCONA A.S.D.,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara004.html
23.03,CETRONE Daniele,AM,2007,BO014 ATL. IMOLA SACMI AVIS,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara004.html
23.23,VIGNATELLI Biagio,AM,2007,FC049 ATL. ENDAS CESENA,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara004.html
22.9,CICCONOFRI Gabriele,AM,2007,AN010 S.E.F. STAMURA ANCONA A.S.D.,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara004.html
22.95,COLLETTA Marco,AM,2007,AN010 S.E.F. STAMURA ANCONA A.S.D.,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara004.html
23.0,LANCIOTTI Lorenzo,JM,2005,FM050 TEAM ATLETICA MARCHE,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara004.html
23.35,FAZZINO Andrea sebastia,JM,2005,AN010 S.E.F. STAMURA ANCONA A.S.D.,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara004.html
24.87,LANZILOTTI Riccardo,JM,2005,BO014 ATL. IMOLA SACMI AVIS,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara004.html
23.8,FALAPPA Federico,SM,1999,FM050 TEAM ATLETICA MARCHE,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara004.html
23.92,MOSCATELLI Alex,AM,2008,PU001 ATLETICA FANO TECHFEM,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara004.html
23.93,GHERGO Matteo,AM,2007,FM050 TEAM ATLETICA MARCHE,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara004.html
24.13,SMIRIGLIA Michele,AM,2007,FM050 TEAM ATLETICA MARCHE,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara004.html
24.36,LANOTTE Francesco,JM,2006,AN002 A.ATL. FABRIANO,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara004.html
24.09,SANTONE Alfredo salvo,JM,2005,AN010 S.E.F. STAMURA ANCONA A.S.D.,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara004.html
24.15,BELLEGGIA Daniel,JM,2005,FM003 SPORT ATL. FERMO,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara004.html
24.59,PASQUA Tommaso,SM,1995,PU001 ATLETICA FANO TECHFEM,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara004.html
24.85,FILONZI Thomas,AM,2007,AN049 ASD SPACE RUNNING,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara004.html
25.08,SERAFINI Alex,SM35,1988,RN471 ATLETICA SANTAMONICA MISANO,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara004.html
24.18,ABBRUCIATI Edoardo,JM,2006,AN015 SPORT D.L.F. ANCONA,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara004.html
24.39,LOPEZ SOLIS Diego herna,AM,2007,FM050 TEAM ATLETICA MARCHE,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara004.html
24.46,RINALDI Fabrizio,JM,2006,RI223 ATL.STUD. RIETI ANDREA MILARDI,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara004.html
24.75,SIBILLANO Alessandro,AM,2007,RM186 ATLETICA FIANO ROMANO,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara004.html
25.0,MARCHETTI Alessandro,AM,2007,RN037 G.S. ATLETICA 75 CATTOLICA,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara004.html
24.05,BASTIANELLI Tommaso,AM,2008,AN015 SPORT D.L.F. ANCONA,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara004.html
24.55,CANDALIA Alessandro,AM,2007,PU001 ATLETICA FANO TECHFEM,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara004.html
25.39,D'ARCANGELO Andrea,AM,2007,AN015 SPORT D.L.F. ANCONA,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara004.html
25.87,BARTOLUCCI Lorenzo,AM,2008,AN010 S.E.F. STAMURA ANCONA A.S.D.,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara004.html
25.97,CAROSI Diego,AM,2008,AN015 SPORT D.L.F. ANCONA,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara004.html
25.56,MARTINI Giovanni,SM,2001,AN010 S.E.F. STAMURA ANCONA A.S.D.,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara004.html
25.96,PESARESI Davide,AM,2008,AN010 S.E.F. STAMURA ANCONA A.S.D.,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara004.html
30.48,CASACCIA Nicolo',AM,2008,AN010 S.E.F. STAMURA ANCONA A.S.D.,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara004.html
32.91,MARZIALI Andrea,SM60,1962,FM008 ATL. ELPIDIENSE AVIS AIDO,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara004.html
35.41,MANCIOLI Luca,SM,1982,ANXX1 MIRASOLE FABRIANO,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara004.html
23.18,CORVATTA Nikolas,SM,2001,MC007 GROTTINI TEAM RECANATI ASD,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara004.html
23.93,ROCCHETTI Riccardo,PM,2002,MC004 ATL. AVIS MACERATA,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara004.html
25.78,BIONDI Daniele,AM,2007,RN037 G.S. ATLETICA 75 CATTOLICA,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara004.html
26.22,PATACCONI Diego santiag,AM,2008,PU001 ATLETICA FANO TECHFEM,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara004.html
27.24,SAMBUCHI Federico,AM,2008,PU001 ATLETICA FANO TECHFEM,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara004.html
24.02,PAGLIARINI Alice,JF,2006,RM056 G.A. FIAMME GIALLE,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara104.html
24.03,SIRAGUSA Irene,SF,1993,RM052 C.S. ESERCITO,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara104.html
25.34,CAPPABIANCA Alessia,PF,2002,RM052 C.S. ESERCITO,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara104.html
24.87,CAPASSO Lavinia,JF,2006,RI223 ATL.STUD. RIETI ANDREA MILARDI,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara104.html
25.85,GHERGO Angelica,PF,2002,RM052 C.S. ESERCITO,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara104.html
26.32,SANULLI Cristina,SF50,1972,FC049 ATL. ENDAS CESENA,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara104.html
26.14,PARIS Elena sofia,AF,2008,RI223 ATL.STUD. RIETI ANDREA MILARDI,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara104.html
26.19,KHALIL Maryem,AF,2007,RI223 ATL.STUD. RIETI ANDREA MILARDI,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara104.html
26.68,SCARPONI Claudia,JF,2005,AN010 S.E.F. STAMURA ANCONA A.S.D.,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara104.html
27.06,TRIVELLONE Daniela,JF,2005,CH183 A.S.D. UNIONE ATLETICA ABRUZZO,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara104.html
27.75,SANTINELLI Nicol,AF,2008,AN049 ASD SPACE RUNNING,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara104.html
27.28,PELLICANI Ilaria,SF,1999,MC007 GROTTINI TEAM RECANATI ASD,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara104.html
27.41,FANTINI Jessica,SF45,1977,FC049 ATL. ENDAS CESENA,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara104.html
27.87,BASSI Matilde,AF,2007,AN049 ASD SPACE RUNNING,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara104.html
28.65,MOSCARDI Giulia,SF,1996,MC007 GROTTINI TEAM RECANATI ASD,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara104.html
30.07,DONOFRIO Sara,JF,2006,PU001 ATLETICA FANO TECHFEM,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara104.html
27.4,BERLINI Emma,AF,2008,RE105 G.S.SELF ATL. MONTANARI GRUZZA,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara104.html
28.27,SIMONETTI Maddalena,AF,2007,AN049 ASD SPACE RUNNING,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara104.html
28.75,SERENELLA Silvia,JF,2006,RS024 A.S.D. RUNNERS CIAMPINO,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara104.html
28.82,SERAFINI Sara,AF,2007,CH183 A.S.D. UNIONE ATLETICA ABRUZZO,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara104.html
29.21,CULA Mirella,AF,2007,PU001 ATLETICA FANO TECHFEM,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara104.html
28.37,D'ADDARIO Angelica,AF,2007,FM050 TEAM ATLETICA MARCHE,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara104.html
29.01,AMBROSINI Sofia,AF,2007,PU001 ATLETICA FANO TECHFEM,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara104.html
29.04,PERGOLINI Melissa,AF,2008,AN049 ASD SPACE RUNNING,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara104.html
30.1,DE LEON FELIZ Dalgis,AF,2007,AN010 S.E.F. STAMURA ANCONA A.S.D.,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara104.html
30.4,TONTI Letizia,AF,2007,AN010 S.E.F. STAMURA ANCONA A.S.D.,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara104.html
31.24,BARIGELLETTI Elisa,SF40,1981,AN001 ATLETICA OSIMO,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara104.html
31.52,ABBONDANZA Francesca,SF55,1969,FC049 ATL. ENDAS CESENA,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara104.html
32.0,CHIANURA Claudia,AF,2008,AN002 A.ATL. FABRIANO,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara104.html
32.55,CONSTANTIN Victoria,SF60,1960,RN471 ATLETICA SANTAMONICA MISANO,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara104.html
33.21,DOLCETTI Barbara,SF55,1967,AN001 ATLETICA OSIMO,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara104.html
28.32,ERCOLES Giulia,PF,2003,RN037 G.S. ATLETICA 75 CATTOLICA,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara104.html
29.93,BERNARDINI Aurora,AF,2008,PG018 ATL. ARCS CUS PERUGIA,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara104.html
31.87,GIORDANI Alice,AF,2008,FM050 TEAM ATLETICA MARCHE,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara104.html
32.48,PORCARELLI Ambra,AF,2008,MC001 C.U.S. CAMERINO,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara104.html
25.1,PINATO Edoardo,AM,2008.0,AL006 A.S.D. ACCADEMIATLETICA,200m,https://www.fidal.it/risultati/2024/REG33597/Gara004.htm
25.34,SINIGAGLIA Fabio,PM,2004.0,MO590 ASD ESERCITO ACCADEMIAMILITARE,200m,https://www.fidal.it/risultati/2024/REG33597/Gara004.htm
25.14,PERINCIOLO Jacopo,AM,2007.0,AL006 A.S.D. ACCADEMIATLETICA,200m,https://www.fidal.it/risultati/2024/REG33597/Gara004.htm
25.28,ALINOVI Emanuele,JM,2006.0,PR068 C.U.S. PARMA,200m,https://www.fidal.it/risultati/2024/REG33597/Gara004.htm
26.03,LANZA Edoardo Francesco,JM,2005.0,AL006 A.S.D. ACCADEMIATLETICA,200m,https://www.fidal.it/risultati/2024/REG33597/Gara004.htm
26.08,FIORINI Alan,AM,2008.0,RE346 ATL. CASTELNOVO MONTI,200m,https://www.fidal.it/risultati/2024/REG33597/Gara004.htm
26.11,GUASTALLA Alessandro,AM,2008.0,RE128 ATL. REGGIO ASD,200m,https://www.fidal.it/risultati/2024/REG33597/Gara004.htm
26.22,LUPTOVYCH Maksym,AM,2007.0,PR068 C.U.S. PARMA,200m,https://www.fidal.it/risultati/2024/REG33597/Gara004.htm
26.57,BALDESCHI Alessio,PM,2004.0,MO590 ASD ESERCITO ACCADEMIAMILITARE,200m,https://www.fidal.it/risultati/2024/REG33597/Gara004.htm
24.93,MORTALI Pietro,AM,2008.0,PR068 C.U.S. PARMA,200m,https://www.fidal.it/risultati/2024/REG33597/Gara004.htm
25.53,BOSSO Federico,JM,2006.0,AL006 A.S.D. ACCADEMIATLETICA,200m,https://www.fidal.it/risultati/2024/REG33597/Gara004.htm
25.66,BEN HAMMADI Yahya,AM,2008.0,AL006 A.S.D. ACCADEMIATLETICA,200m,https://www.fidal.it/risultati/2024/REG33597/Gara004.htm
26.13,RABACCHI Niccolo',AM,2007.0,AL006 A.S.D. ACCADEMIATLETICA,200m,https://www.fidal.it/risultati/2024/REG33597/Gara004.htm
26.31,GIUFFREDI Riccardo,AM,2008.0,PR068 C.U.S. PARMA,200m,https://www.fidal.it/risultati/2024/REG33597/Gara004.htm
26.53,GUERZONI Alex,AM,2008.0,FE025 ATL. BONDENO,200m,https://www.fidal.it/risultati/2024/REG33597/Gara004.htm
26.79,PASSARINI Diego,AM,2007.0,FE025 ATL. BONDENO,200m,https://www.fidal.it/risultati/2024/REG33597/Gara004.htm
27.46,LAMOUADEN Ayman,AM,2007.0,FE025 ATL. BONDENO,200m,https://www.fidal.it/risultati/2024/REG33597/Gara004.htm
26.51,CAVAZZINI Riccardo,AM,2008.0,PR068 C.U.S. PARMA,200m,https://www.fidal.it/risultati/2024/REG33597/Gara004.htm
27.85,OVIASUYI Bryan,AM,2007.0,RE128 ATL. REGGIO ASD,200m,https://www.fidal.it/risultati/2024/REG33597/Gara004.htm
30.95,RADIGHIERI Luciano,SM55,1967.0,RE128 ATL. REGGIO ASD,200m,https://www.fidal.it/risultati/2024/REG33597/Gara004.htm
39.78,PANCALDI Umberto,SM65,1959.0,RE105 G.S.SELF ATL. MONTANARI GRUZZA,200m,https://www.fidal.it/risultati/2024/REG33597/Gara004.htm
24.91,PERACCA Zeno,JM,2006.0,CO037 POLISPORTIVA COLVERDE,200m,https://www.fidal.it/risultati/2024/REG33597/Gara004.htm
25.43,BOSELLI Andrea,AM,2008.0,PR068 C.U.S. PARMA,200m,https://www.fidal.it/risultati/2024/REG33597/Gara004.htm
25.56,PALLOTTI Matteo,PM,2002.0,MO590 ASD ESERCITO ACCADEMIAMILITARE,200m,https://www.fidal.it/risultati/2024/REG33597/Gara004.htm
27.08,MORTALI Francesco,AM,2008.0,PR068 C.U.S. PARMA,200m,https://www.fidal.it/risultati/2024/REG33597/Gara004.htm
25.11,TOCU Riccardo,AM,2007.0,RE105 G.S.SELF ATL. MONTANARI GRUZZA,200m,https://www.fidal.it/risultati/2024/REG33597/Gara004.htm
25.66,PETITO Antonio,PM,2002.0,MO590 ASD ESERCITO ACCADEMIAMILITARE,200m,https://www.fidal.it/risultati/2024/REG33597/Gara004.htm
26.09,TESTORI Francesco,AM,2007.0,CO037 POLISPORTIVA COLVERDE,200m,https://www.fidal.it/risultati/2024/REG33597/Gara004.htm
29.9,PISLARAS Dragos,SM,1998.0,PR068 C.U.S. PARMA,200m,https://www.fidal.it/risultati/2024/REG33597/Gara004.htm
25.05,MAGGIO Leonardi,PM,2004.0,MO590 ASD ESERCITO ACCADEMIAMILITARE,200m,https://www.fidal.it/risultati/2024/REG33597/Gara004.htm
25.52,STEFANOLI Marco Paolo,PM,2002.0,MO590 ASD ESERCITO ACCADEMIAMILITARE,200m,https://www.fidal.it/risultati/2024/REG33597/Gara004.htm
27.13,CASERTA Gianni,AM,2008.0,RE105 G.S.SELF ATL. MONTANARI GRUZZA,200m,https://www.fidal.it/risultati/2024/REG33597/Gara004.htm
25.82,BARBERA Carlo,PM,2004.0,MO590 ASD ESERCITO ACCADEMIAMILITARE,200m,https://www.fidal.it/risultati/2024/REG33597/Gara004.htm
26.07,SCLEP Jasper,AM,2008.0,PR068 C.U.S. PARMA,200m,https://www.fidal.it/risultati/2024/REG33597/Gara004.htm
26.63,ANZELLINI Jacopo,PM,2004.0,MO590 ASD ESERCITO ACCADEMIAMILITARE,200m,https://www.fidal.it/risultati/2024/REG33597/Gara004.htm
27.72,GALLUZZI Giulia,AF,2008.0,PR068 C.U.S. PARMA,200m,https://www.fidal.it/risultati/2024/REG33597/Gara104.htm
27.94,SAIBENE Leda,SF,2001.0,CO976 A.S.D. ATLETICA ANDROMEDA,200m,https://www.fidal.it/risultati/2024/REG33597/Gara104.htm
28.02,ADORNI Noemi,PF,2004.0,PR068 C.U.S. PARMA,200m,https://www.fidal.it/risultati/2024/REG33597/Gara104.htm
29.15,FERRATI Valentina,AF,2007.0,PV410 ATLETICA VIGEVANO,200m,https://www.fidal.it/risultati/2024/REG33597/Gara104.htm
27.87,GATTI Irene,AF,2008.0,RE128 ATL. REGGIO ASD,200m,https://www.fidal.it/risultati/2024/REG33597/Gara104.htm
28.66,GALAFASSI Carlotta,JF,2005.0,BO522 POLISPORTIVA ATLETICO BORGO PA,200m,https://www.fidal.it/risultati/2024/REG33597/Gara104.htm
28.98,MUSSI Azzurra,AF,2007.0,PR068 C.U.S. PARMA,200m,https://www.fidal.it/risultati/2024/REG33597/Gara104.htm
29.7,ACKAINYAH Alloua Jennif,AF,2007.0,AL006 A.S.D. ACCADEMIATLETICA,200m,https://www.fidal.it/risultati/2024/REG33597/Gara104.htm
29.67,POLLASTRI Sara,AF,2007.0,PR068 C.U.S. PARMA,200m,https://www.fidal.it/risultati/2024/REG33597/Gara104.htm
29.7,MERLI Emma,AF,2007.0,MI009 ATLETICA CODOGNO ASD,200m,https://www.fidal.it/risultati/2024/REG33597/Gara104.htm
30.3,GUZZETTI Marta,JF,2006.0,CO976 A.S.D. ATLETICA ANDROMEDA,200m,https://www.fidal.it/risultati/2024/REG33597/Gara104.htm
30.67,MOLINARI Emma,AF,2008.0,PR068 C.U.S. PARMA,200m,https://www.fidal.it/risultati/2024/REG33597/Gara104.htm
29.88,THIAM Rakiata,PF,2004.0,RE128 ATL. REGGIO ASD,200m,https://www.fidal.it/risultati/2024/REG33597/Gara104.htm
30.56,ANSALONI Clelia,AF,2007.0,MO497 MODENA ATLETICA ASD,200m,https://www.fidal.it/risultati/2024/REG33597/Gara104.htm
31.02,PIGNAGNOLI Karin,AF,2008.0,RE128 ATL. REGGIO ASD,200m,https://www.fidal.it/risultati/2024/REG33597/Gara104.htm
31.51,BOTTERO Adele,AF,2008.0,AL006 A.S.D. ACCADEMIATLETICA,200m,https://www.fidal.it/risultati/2024/REG33597/Gara104.htm
31.34,MARCHINI Vittoria,AF,2008.0,PR068 C.U.S. PARMA,200m,https://www.fidal.it/risultati/2024/REG33597/Gara104.htm
31.59,DI BITONTO Ludovica,PF,2003.0,MO052 A.S. LA FRATELLANZA 1874,200m,https://www.fidal.it/risultati/2024/REG33597/Gara104.htm
32.7,MINELLI Madeleine,AF,2008.0,FE025 ATL. BONDENO,200m,https://www.fidal.it/risultati/2024/REG33597/Gara104.htm
33.13,DE FILIPPIS Francesca,JF,2005.0,AL006 A.S.D. ACCADEMIATLETICA,200m,https://www.fidal.it/risultati/2024/REG33597/Gara104.htm
29.35,DE CESARIS Rita,SF40,1982.0,RS152 GIOVANNI SCAVO VELLETRI,200m,https://www.fidal.it/risultati/2024/REG33597/Gara104.htm
30.6,POMILLO Alice,AF,2008.0,PV410 ATLETICA VIGEVANO,200m,https://www.fidal.it/risultati/2024/REG33597/Gara104.htm
30.81,DESII Arianna,AF,2008.0,FI007 TOSCANA ATL.EMPOLI NISSAN,200m,https://www.fidal.it/risultati/2024/REG33597/Gara104.htm
32.34,PECORARO Elisa,JF,2006.0,AL006 A.S.D. ACCADEMIATLETICA,200m,https://www.fidal.it/risultati/2024/REG33597/Gara104.htm
29.63,BAGIOLI Viola,AF,2008.0,MO497 MODENA ATLETICA ASD,200m,https://www.fidal.it/risultati/2024/REG33597/Gara104.htm
29.88,BOSCHI Giada,AF,2008.0,FI007 TOSCANA ATL.EMPOLI NISSAN,200m,https://www.fidal.it/risultati/2024/REG33597/Gara104.htm
30.12,MAGNANI Maria,AF,2007.0,PR068 C.U.S. PARMA,200m,https://www.fidal.it/risultati/2024/REG33597/Gara104.htm
32.85,CORSI Giorgia,AF,2008.0,CO428 S.COOP ARL SD GS VILLA GUARDIA,200m,https://www.fidal.it/risultati/2024/REG33597/Gara104.htm
21.76,REZZADORI Davide,PM,2004,TN109 U.S. QUERCIA DAO CONAD,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
22.14,MIOLA Matteo,JM,2006,PD143 C.U.S. PADOVA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
22.34,MARTELLOZZO Giacomo,SM,2000,PD143 C.U.S. PADOVA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
22.71,DOMENIS Leo oumar,AM,2007,TS044 TRIESTE ATLETICA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
22.47,FEDELI Mattia alessandr,JM,2005,MI089 PRO SESTO ATL. CERNUSCO,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
22.48,POLLICINO Niccolo',PM,2004,PT115 PISTOIATLETICA 1983,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
22.5,BERGAMASCHI Filippo,PM,2003,MI089 PRO SESTO ATL. CERNUSCO,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
22.87,BESANA Giacomo,JM,2005,CO744 A.G. COMENSE S.S.D. A R.L.,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
23.23,ROSSI Leonardo,PM,2002,VE471 ASD ATLETICA BIOTEKNA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
22.51,SANGIORGI Alessio,JM,2006,CO744 A.G. COMENSE S.S.D. A R.L.,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
22.85,ANTONEL Neil,PM,2002,PN039 ATL BRUGNERA PN FRIULINTAGLI,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
23.09,CESARONI Alessandro,SM,1995,BS303 OLYMPIA ATHLETIC TEAM,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
23.13,BORDIGA Andrea,SM,2000,BS318 ATL. CHIARI 1964 LIB.,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
22.99,BEDESCHI Alessandro,AM,2007,TO016 ASDP ATLETICA PINEROLO,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
23.15,VENTURA Sergio,JM,2006,BO506 A.S.D. PONTEVECCHIO BOLOGNA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
23.25,COFONE Massimiliano,AM,2007,TN109 U.S. QUERCIA DAO CONAD,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
23.52,MARANGONI Leonardo,SM,1993,VE471 ASD ATLETICA BIOTEKNA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
23.71,BONATO Colin,PM,2002,TV352 ATLETICA SAN BIAGIO,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
23.10,ZARAMELLA Stefano,JM,2005,VI626 ATL.VICENTINA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
