Prestazione,Atleta,Cat.,Anno,Società,Disciplina,Gara
7.37,CORDA Manuel,PM,2002.0,CA002 S G AMSICORA,60m,https://www.fidal.it/risultati/2024/REG33752/Gara001.htm
7.37,ASSOHOUN IEMMI Christop,AM,2007.0,RE128 ATL. REGGIO ASD,60m,https://www.fidal.it/risultati/2024/REG33596/Gara001.htm
7.37,PANZACCHI Stefano,AM,2008.0,MI080 ATL. RICCARDI MILANO 1946,60m,https://www.fidal.it/risultati/2024/REG33680/Risultati/Gara203.html
7.37,MATTOLINI Francesco,JM,2005.0,LI036 ATLETICA LIVORNO,60m,https://www.fidal.it/risultati/2024/REG34208/Gara101.htm
7.37,FIORESE Andrea,JM,2006.0,VI686 ATLETICA PEDEMONTANA VENETA,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara201.html
7.37,GIAMMATTEO Daniel,PM,2004.0,RS048 TOP RUNNERS CASTELLI ROMANI,60m,https://www.fidal.it/risultati/2024/REG33803/Risultati/Gara404.html
7.37,PONTREMOLESI Matteo,AM,2007.0,RM232 ASD ROMATLETICA,60m,https://www.fidal.it/risultati/2024/REG33803/Risultati/Gara103.html
7.37,CONSTANTIN David alexan,AM,2007.0,VA550 ATL. GAVIRATEROU ROMANIA,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara201.html
7.37,MALORGIO Luca,AM,2007.0,PG109 ATLETICA PERUGIA TEAM SSD A RL,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara001.html
7.37,DAVID Claudio,SM,1991.0,BA091 ADEN EXPRIVIA DAI OPTICAL MOLF,60m,https://www.fidal.it/risultati/2024/REG33673/Risultati/Gara203.html
7.37,CECCHETTI Tiziano,SM,1993.0,VA731 ATL. GALLARATESE,60m,https://www.fidal.it/risultati/2024/REG33700/Risultati/Gara203.html
7.37,VERIN Claudio,PM,2002.0,TO002 SISPORT SSD,60m,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara201.html
7.38,IERACITANO Giacomo,PM,2004.0,UD526 GRUPPO SPORTIVO NATISONE,60m,https://www.fidal.it/risultati/2024/REG33871/Risultati/Gara401.html
7.38,DELL'AGNOLA Jonathan,JM,2006.0,CN005 ATL. MONDOVI'-ACQUA S.BERNARDO,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara201.html
7.38,CORBETTA Mattia,PM,2004.0,PD143 C.U.S. PADOVA,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara201.html
7.38,RIENZO Manuel karol,JM,2006.0,MI080 ATL. RICCARDI MILANO 1946,60m,https://www.fidal.it/risultati/2024/REG33680/Risultati/Gara203.html
7.38,MELIS Riccardo,PM,2002.0,CA036 POL LIBERTAS CAMPIDANO,60m,https://www.fidal.it/risultati/2024/REG33752/Gara001.htm
7.38,ERONIA Cristiano,JM,2006.0,FG202 U.S. FOGGIA ATL. LEGGERA,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara001.html
7.38,MARCOTRIGIANO Giuseppe,AM,2008.0,LT260 ASD NISSOLINO INTESATLETICA,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara001.html
7.38,DOHOTER Alessandro,AM,2007.0,BS179 ATLETICA LONATOUKR UKRAINE,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara201.html
7.38,MOSCATELLI Teodoro,AM,2007.0,RI223 ATL.STUD. RIETI ANDREA MILARDI,60m,https://www.fidal.it/risultati/2024/REG33803/Risultati/Gara103.html
7.38,RAMOS CATALINA Federico,AM,2007.0,TO226 SAFATLETICA PIEMONTE ASD,60m,https://www.fidal.it/risultati/2024/REG33858/Risultati/Gara101.html
7.38,BASSANI Jacopo,AM,2007.0,MI218 N.ATL. FANFULLA LODIGIANA,60m,https://www.fidal.it/risultati/2024/REG33674/Risultati/Gara203.html
7.38,CAFORA Federico,AM,2008.0,BS318 ATL. CHIARI 1964 LIB.,60m,https://www.fidal.it/risultati/2024/REG33673/Risultati/Gara203.html
7.38,LUNGHI Giorgio,JM,2005.0,MI774 TEAM-A LOMBARDIA,60m,https://www.fidal.it/risultati/2024/REG33697/Risultati/Gara101.html
7.38,BORRACCINO Stefano,JM,2005.0,BA754 G.S. AVIS BARLETTA A.S.D.,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara001.html
7.38,ZONTA Nicola,JM,2005.0,VI623 ASSOCIAZIONE ATLETICA N.E.VI.,60m,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara201.html
7.38,ANDRADE RIVAS Gian pabl,JM,2006.0,MI218 N.ATL. FANFULLA LODIGIANA,60m,https://www.fidal.it/risultati/2024/REG33674/Risultati/Gara203.html
7.38,ATZENI Valery,AM,2007.0,CA032 AS TESPIENSE QUARTU,60m,https://www.fidal.it/risultati/2024/REG33752/Gara004.htm
7.39,PASCALE Maurizio,SM,1994.0,AO004 ATLETICA SANDRO CALVESI,60m,https://www.fidal.it/risultati/2024/REG33859/Risultati/Gara101.html
7.39,FEDRIGA Carlotta,PF,2004.0,FC038 EDERA ATL. FORLI,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara101.html
7.39,VIANELLO Nicola,PM,2004.0,VE471 ASD ATLETICA BIOTEKNA,60m,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara201.html
7.39,PERINO Paolo,SM,1996.0,CH183 A.S.D. UNIONE ATLETICA ABRUZZO,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara001.html
7.39,MUREDDU Stefano,AM,2007.0,CA032 AS TESPIENSE QUARTU,60m,https://www.fidal.it/risultati/2024/REG33752/Gara001.htm
7.39,CONFORTI Michelangelo,JM,2005.0,PR068 C.U.S. PARMA,60m,https://www.fidal.it/risultati/2024/REG33593/Gara001.htm
7.39,DE MELO Michele,JM,2005.0,FC038 EDERA ATL. FORLI,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara001.html
7.39,CAVICCHIOLI Niccolo',PM,2003.0,MO052 A.S. LA FRATELLANZA 1874,60m,https://www.fidal.it/risultati/2024/REG33596/Gara401.htm
7.39,BOZZA Edoardo,JM,2006.0,LT260 ASD NISSOLINO INTESATLETICA,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara001.html
7.39,BOMBANA Christian feder,AM,2008.0,VR761 ATL. INSIEME VERONA,60m,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara201.html
7.39,CHUKS Alex ebuka,PM,2003.0,AN010 S.E.F. STAMURA ANCONA A.S.D.,60m,https://www.fidal.it/risultati/2024/REG33660/Risultati/Gara001.html
7.39,CALCAGNO Mattia,JM,2006.0,SP573 ASD ATLETICA SPEZIA DUFERCO,60m,https://www.fidal.it/risultati/2024/REG33593/Gara001.htm
7.39,VICINANZA Lorenzo,JM,2006.0,LT260 ASD NISSOLINO INTESATLETICA,60m,https://www.fidal.it/risultati/2024/REG33660/Risultati/Gara001.html
7.39,MAGGIO Brian,AM,2007.0,TS044 TRIESTE ATLETICA,60m,https://www.fidal.it/risultati/2024/REG33873/Risultati/Gara401.html
7.39,IOB Raffaele,AM,2007.0,UD030 ATLETICA MALIGNANI LIBERTAS UD,60m,https://www.fidal.it/risultati/2024/REG33873/Risultati/Gara401.html
7.39,CASATORI Matteo,AM,2008.0,FI018 TOSCANA ATLETICA JOLLY,60m,https://www.fidal.it/risultati/2024/REG34208/Gara101.htm
7.39,SONORO Federico,PM,2003.0,TO001 BATTAGLIO C.U.S. TORINO ATL,60m,https://www.fidal.it/risultati/2024/REG33858/Risultati/Gara101.html
7.4,GROSSI Samuele,PM,2003.0,SM278 OLIMPUS SAN MARINO ATLETICA,60m,https://www.fidal.it/risultati/2024/REG33819/Risultati/Gara001.html
7.4,ROCCHETTI Riccardo,PM,2002.0,MC004 ATL. AVIS MACERATA,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara001.html
7.4,PINOTTI Edoardo,SM,2001.0,MN043 ASD LIB. MANTOVA MASCH-FEMM.,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara201.html
7.4,FIORE Giuseppe,AM,2008.0,BR104 ATL.AM. CISTERNINO ECOLSERVIZI,60m,https://www.fidal.it/risultati/2024/REG33819/Risultati/Gara001.html
7.4,RICCARDI Francesco Mari,JM,2006.0,SA127 IDEATLETICA AURORA,60m,https://www.fidal.it/risultati/2024/REG34127/Gara002.htm
7.4,MORLACCHI Diego,PM,2004.0,MI089 PRO SESTO ATL. CERNUSCO,60m,https://www.fidal.it/risultati/2024/REG33674/Risultati/Gara203.html
7.4,MECHELLI Filippo,AM,2007.0,RM232 ASD ROMATLETICA,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara001.html
7.4,STOPPOLONI Davide,AM,2007.0,RM218 ESERCITO SPORT & GIOVANI,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara001.html
7.4,MARZORATI Daniele,AM,2007.0,CO023 ATL. ROVELLASCA,60m,https://www.fidal.it/risultati/2024/REG33700/Risultati/Gara203.html
7.4,GHIDONI Enrico,JM,2005.0,MO057 S.G.LA PATRIA 1879 CARPI,60m,https://www.fidal.it/risultati/2024/REG33593/Gara001.htm
7.4,CAVAGGIONI Alberto,SM,1994.0,VR846 ATL. SAN BONIFACIO-VALDALPONE,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara201.html
7.4,BIGNOLIN Leonardo,AM,2007.0,UD018 LIBERTAS FRIUL PALMANOVA,60m,https://www.fidal.it/risultati/2024/REG33873/Risultati/Gara401.html
7.4,MALATESTI Andrea,SM,2001.0,FI018 TOSCANA ATLETICA JOLLY,60m,https://www.fidal.it/risultati/2024/REG33593/Gara001.htm
7.4,IACOVONE Christian,SM,2000.0,CO208 ATL. LECCO-COLOMBO COSTRUZ.,60m,https://www.fidal.it/risultati/2024/REG33700/Risultati/Gara203.html
7.4,LEPORATTI Claudio,JM,2006.0,FI018 TOSCANA ATLETICA JOLLY,60m,https://www.fidal.it/risultati/2024/REG34208/Gara101.htm
7.41,SICILIANO Simone,AM,2007.0,CS361 COSENZA K42,60m,https://www.fidal.it/risultati/2024/REG34127/Gara002.htm
7.41,RUSSO Giuseppe,AM,2008.0,NA982 ATLETICA LEGGERA PORTICI,60m,https://www.fidal.it/risultati/2024/REG33668/Risultati/Gara001.html
7.41,CALARCO Tommaso,AM,2007.0,AN010 S.E.F. STAMURA ANCONA A.S.D.,60m,https://www.fidal.it/risultati/2024/REG33668/Risultati/Gara001.html
7.41,RANXHA Francesco,JM,2005.0,AN002 A.ATL. FABRIANO,60m,https://www.fidal.it/risultati/2024/REG33668/Risultati/Gara001.html
7.41,FALCICCHIO Christian,AM,2007.0,BA754 G.S. AVIS BARLETTA A.S.D.,60m,https://www.fidal.it/risultati/2024/REG33660/Risultati/Gara001.html
7.41,PALANGE Pasquale,PM,2002.0,CB006 POLISPORTIVA MOLISE CAMPOBASSO,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara001.html
7.41,FAZZI Lorenzo,JM,2006.0,FI002 ATLETICA FIRENZE MARATHON S.S.,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara001.html
7.41,IEMMI Davide,PM,2004.0,PR068 C.U.S. PARMA,60m,https://www.fidal.it/risultati/2024/REG33596/Gara401.htm
7.41,FILIPPO Bryan luciano,JM,2006.0,CS361 COSENZA K42,60m,https://www.fidal.it/risultati/2024/REG33819/Risultati/Gara001.html
7.41,RUSSO Alessandro,JM,2006.0,BG003 ATL. BERGAMO 1959 ORIOCENTER,60m,https://www.fidal.it/risultati/2024/REG33673/Risultati/Gara203.html
7.41,VERONA Gabriele,JM,2006.0,RE128 ATL. REGGIO ASD,60m,https://www.fidal.it/risultati/2024/REG33596/Gara201.htm
7.41,COMEL Alessio,SM,1997.0,VA123 CUS INSUBRIA VARESE COMO,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara201.html
7.41,COMAND Elia,JM,2006.0,GO050 ATLETICA GORIZIA,60m,https://www.fidal.it/risultati/2024/REG33871/Risultati/Gara201.html
7.41,RICCI Matteo,AM,2007.0,FM003 SPORT ATL. FERMO,60m,https://www.fidal.it/risultati/2024/REG33819/Risultati/Gara001.html
7.41,CAPPADONA Marco,JM,2006.0,TV354 TREVISATLETICA,60m,https://www.fidal.it/risultati/2024/REG33871/Risultati/Gara201.html
7.41,PERTICARINI Francesco,JM,2005.0,MC004 ATL. AVIS MACERATA,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara001.html
7.41,PETROLO Samuele,AM,2008.0,CO208 ATL. LECCO-COLOMBO COSTRUZ.,60m,https://www.fidal.it/risultati/2024/REG33673/Risultati/Gara203.html
7.42,BERNOCCHI Matteo,SM,2000.0,MC042 A.S.D. ATLETICA AMA CIVITANOVA,60m,https://www.fidal.it/risultati/2024/REG33668/Risultati/Gara001.html
7.42,TICCONI Riccardo,JM,2006.0,VT501 ALTO LAZIO A.S.D.,60m,https://www.fidal.it/risultati/2024/REG33803/Risultati/Gara404.html
7.42,MASINI Filippo,SM,2000.0,RE105 G.S.SELF ATL. MONTANARI GRUZZA,60m,https://www.fidal.it/risultati/2024/REG33593/Gara001.htm
7.42,MARGARITA Cristian,JM,2006.0,LU104 ATL.PIETRASANTA VERSILIA,60m,https://www.fidal.it/risultati/2024/REG34208/Gara101.htm
7.42,CONSOLATI Gioele,JM,2005.0,FI002 ATLETICA FIRENZE MARATHON S.S.,60m,https://www.fidal.it/risultati/2024/REG34208/Gara101.htm
7.42,BIGI Francesco,AM,2007.0,RE128 ATL. REGGIO ASD,60m,https://www.fidal.it/risultati/2024/REG33596/Gara001.htm
7.42,LAMANNA Lorenzo pablo,AM,2007.0,MI077 CUS PRO PATRIA MILANO,60m,https://www.fidal.it/risultati/2024/REG33700/Risultati/Gara203.html
7.42,DAVOSI Davide,PM,2003.0,SM278 OLIMPUS SAN MARINO ATLETICA,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara001.html
7.42,MARRAZZU Marco,JM,2005.0,SS217 PODISTICA SASSARI,60m,https://www.fidal.it/risultati/2024/REG33752/Gara001.htm
7.42,GADOSA Alessandro,JM,2005.0,CO208 ATL. LECCO-COLOMBO COSTRUZ.,60m,https://www.fidal.it/risultati/2024/REG33673/Risultati/Gara203.html
7.42,ROVERATO Mattia,SM,1997.0,PD146 ATLETICA LIB. S.A.N.P.,60m,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara201.html
7.42,DE ANGELIS Tommaso,PM,2002.0,TR024 ASS.ATL.LIBERTAS ORVIETO,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara001.html
7.42,MOSCATELLI Alex,AM,2008.0,PU001 ATLETICA FANO TECHFEM,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara001.html
7.42,ORSI Alessandro,SM,1991.0,LU100 A.S. ATLETICA VIRTUS LUCCA,60m,https://www.fidal.it/risultati/2024/REG33593/Gara001.htm
7.42,LEFANO Mario,JM,2005.0,LT260 ASD NISSOLINO INTESATLETICA,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara001.html
7.42,CODDETTA Luca,SM,2001.0,RM367 A.S.D. P. ASTRA ATLETICA,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara001.html
7.42,BIZZARRO Davide,JM,2005.0,VE474 GA ARISTIDE COIN VENEZIA 1949,60m,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara201.html
7.42,DE MAIO Marco,SM,1997.0,LT260 ASD NISSOLINO INTESATLETICA,60m,https://www.fidal.it/risultati/2024/REG33819/Risultati/Gara001.html
7.42,CIOCE Edoardo,PM,2003.0,RE105 G.S.SELF ATL. MONTANARI GRUZZA,60m,https://www.fidal.it/risultati/2024/REG33593/Gara001.htm
7.42,TELANDRO Nicolo',AM,2007.0,PD131 G.S. FIAMME ORO PADOVA,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara201.html
7.42,DALL'ALBA Nicolo',AM,2007.0,VI626 ATL.VICENTINA,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara201.html
7.42,CASALEGNO Giulio,AM,2008.0,TO001 BATTAGLIO C.U.S. TORINO ATL,60m,https://www.fidal.it/risultati/2024/REG33858/Risultati/Gara101.html
7.42,CASALI Gabriele,SM,2001.0,RS013 ATL. COLLEFERRO SEGNI,60m,https://www.fidal.it/risultati/2024/REG33803/Risultati/Gara404.html
7.42,ZECCHI Mattia,JM,2006.0,VA123 CUS INSUBRIA VARESE COMO,60m,https://www.fidal.it/risultati/2024/REG33700/Risultati/Gara203.html
7.42,LANCIOTTI Alberto,AM,2007.0,FM050 TEAM ATLETICA MARCHE,60m,https://www.fidal.it/risultati/2024/REG33668/Risultati/Gara001.html
7.42,PERONI Luca,PM,2003.0,FM050 TEAM ATLETICA MARCHE,60m,https://www.fidal.it/risultati/2024/REG33668/Risultati/Gara201.html
7.43,FALCETTTI Leonardo,CM,2010.0,RIXX2 ATL.STUDENTESCA ANDREA MILARDI,60m,https://www.fidal.it/risultati/2024/REG34144/Risultati/Gara601.html
7.43,GALLINI Michele,AM,2007.0,NO020 TEAM ATLETICO-MERCURIO NOVARA,60m,https://www.fidal.it/risultati/2024/REG33674/Risultati/Gara203.html
7.43,CECCHET Nicolas,PM,2003.0,BL009 ATHLETIC CLUB FIREX BELLUNO,60m,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara201.html
7.43,MIRISOLA Valerio,PM,2003.0,TO002 SISPORT SSD,60m,https://www.fidal.it/risultati/2024/REG33858/Risultati/Gara101.html
7.43,VOTA Giacomo antonio an,JM,2005.0,TO002 SISPORT SSD,60m,https://www.fidal.it/risultati/2024/REG33858/Risultati/Gara101.html
7.43,GAZZOTTI Leonardo,JM,2005.0,RE106 CALCESTRUZZI CORRADINI EXCELS.,60m,https://www.fidal.it/risultati/2024/REG33593/Gara001.htm
7.43,DECINA Alessandro,JM,2005.0,RM555 A.S.D. ATLETICA FUTURA ROMA,60m,https://www.fidal.it/risultati/2024/REG33819/Risultati/Gara001.html
7.43,LAMAINA Marco,SM,1990.0,VI626 ATL.VICENTINA,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara201.html
7.43,ERRICO Giuseppe,PM,2004.0,RE105 G.S.SELF ATL. MONTANARI GRUZZA,60m,https://www.fidal.it/risultati/2024/REG33593/Gara001.htm
7.43,STEFAN Alessio,PM,2004.0,VE474 GA ARISTIDE COIN VENEZIA 1949,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara201.html
7.43,GIUSTI Giacomo,AM,2007.0,VR846 ATL. SAN BONIFACIO-VALDALPONE,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara201.html
7.43,TRICHES Matteo,JM,2006.0,AL001 ATL. ALESSANDRIA,60m,https://www.fidal.it/risultati/2024/REG33593/Gara001.htm
7.43,FERRARI Alessandro,SM,2001.0,MI077 CUS PRO PATRIA MILANO,60m,https://www.fidal.it/risultati/2024/REG33700/Risultati/Gara203.html
7.43,PISTIS Luca,AM,2007.0,CA032 AS TESPIENSE QUARTU,60m,https://www.fidal.it/risultati/2024/REG33752/Gara001.htm
7.43,BELLEGGIA Daniel,JM,2005.0,FM003 SPORT ATL. FERMO,60m,https://www.fidal.it/risultati/2024/REG33819/Risultati/Gara001.html
7.43,PIBIRI Paolo,JM,2006.0,TO001 BATTAGLIO C.U.S. TORINO ATL,60m,https://www.fidal.it/risultati/2024/REG33673/Risultati/Gara203.html
7.43,PAULUZZI Riccardo,AM,2007.0,GO086 SPORT ACADEMY,60m,https://www.fidal.it/risultati/2024/REG33871/Risultati/Gara001.html
7.43,VACIS Leonardo,AM,2007.0,MI077 CUS PRO PATRIA MILANO,60m,https://www.fidal.it/risultati/2024/REG33673/Risultati/Gara203.html
7.43,NICOLIA Hector,PM,2004.0,FI001 ASSI GIGLIO ROSSO FIRENZE,60m,https://www.fidal.it/risultati/2024/REG34208/Gara101.htm
7.43,MASSA Francesco,JM,2006.0,PV110 ATL. CENTO TORRI PAVIA,60m,https://www.fidal.it/risultati/2024/REG33673/Risultati/Gara203.html
7.43,MARRI Stefano,PM,2003.0,PG109 ATLETICA PERUGIA TEAM SSD A RL,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara001.html
7.43,SARDI Simon,AM,2007.0,TO001 BATTAGLIO C.U.S. TORINO ATL,60m,https://www.fidal.it/risultati/2024/REG33860/Risultati/Gara101.html
7.43,BORGA Rebecca,SF,1998.0,RM056 G.A. FIAMME GIALLE,60m,https://www.fidal.it/risultati/2024/REG33660/Risultati/Gara101.html
7.43,BREDA Daniele,JM,2005.0,RM243 SPORT RACE S.S.D. A R.L.,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara001.html
7.43,ESPOSITO Achille,AM,2007.0,PT487 MONTECATINI MARATHON ASD,60m,https://www.fidal.it/risultati/2024/REG34208/Gara101.htm
7.43,PALMIERI Christian,PM,2003.0,FI018 TOSCANA ATLETICA JOLLY,60m,https://www.fidal.it/risultati/2024/REG34208/Gara101.htm
7.43,PICIACCIA Davide,JM,2005.0,MI089 PRO SESTO ATL. CERNUSCO,60m,https://www.fidal.it/risultati/2024/REG33673/Risultati/Gara203.html
7.43,BERLIOCCHI Pier paolo,AM,2008.0,PG109 ATLETICA PERUGIA TEAM SSD A RL,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara001.html
7.43,JOCHER Tobias,JM,2005.0,BZ068 S.G EISACKTAL RAIFFEISEN ASV,60m,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara201.html
7.43,PANCALDI Emanuele,PM,2004.0,BO506 A.S.D. PONTEVECCHIO BOLOGNA,60m,https://www.fidal.it/risultati/2024/REG33668/Risultati/Gara201.html
7.43,ZAGHIS Lorenzo pietro,JM,2005.0,LT260 ASD NISSOLINO INTESATLETICA,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara001.html
7.44,PROCOPIO Alfredo,AM,2007.0,RM161 ATL. ROMA ACQUACETOSA,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara001.html
7.44,BUSHPEPA Joni,AM,2008.0,VE474 GA ARISTIDE COIN VENEZIA 1949,60m,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara201.html
7.44,BRUSCHI Simone,SM,1999.0,MI077 CUS PRO PATRIA MILANO,60m,https://www.fidal.it/risultati/2024/REG33700/Risultati/Gara203.html
7.44,ROSSI Francesco,SM,1995.0,RM046 ASD ACSI ATLETICA CAMPIDOGLIO,60m,https://www.fidal.it/risultati/2024/REG33819/Risultati/Gara001.html
7.44,POIER Noe',AM,2008.0,VI626 ATL.VICENTINA,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara201.html
7.44,EL HACHIMI Aiman,AM,2007.0,VI626 ATL.VICENTINA,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara201.html
7.44,COLOMBO Davide,PM,2003.0,CO208 ATL. LECCO-COLOMBO COSTRUZ.,60m,https://www.fidal.it/risultati/2024/REG33680/Risultati/Gara203.html
7.44,PERACCA Zeno,JM,2006.0,CO037 POLISPORTIVA COLVERDE,60m,https://www.fidal.it/risultati/2024/REG33674/Risultati/Gara203.html
7.44,JELCIC Thomas,JM,2005.0,BG795 BERGAMO STARS ATLETICA,60m,https://www.fidal.it/risultati/2024/REG33673/Risultati/Gara203.html
7.44,FABBRI Leonardo,AM,2008.0,RE105 G.S.SELF ATL. MONTANARI GRUZZA,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara001.html
7.44,MOLTEDO Mattia,PM,2002.0,PU027 PESARO ATHLETIC FIELD,60m,https://www.fidal.it/risultati/2024/REG33668/Risultati/Gara001.html
7.44,ANGEI Marco,AM,2007.0,VA550 ATL. GAVIRATE,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara201.html
7.44,PEDRETTI Simone,PM,2004.0,VR761 ATL. INSIEME VERONA,60m,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara201.html
7.44,CARPINTERI Alessia,SF,1999.0,CT067 A.S.D. C.U.S. CATANIA,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara101.html
7.44,PIGNATTI Fabrizio Giuse,JM,2005.0,FE537 POLISPORTIVA CENTESE ASD,60m,https://www.fidal.it/risultati/2024/REG33593/Gara001.htm
7.44,CORMIO Francesco,AM,2008.0,BA015 A.S. OLIMPIA CLUB MOLFETTA,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara001.html
7.44,ADJEI Hansel,PM,2003.0,RE105 G.S.SELF ATL. MONTANARI GRUZZA,60m,https://www.fidal.it/risultati/2024/REG33593/Gara001.htm
7.44,NERI Federico,JM,2006.0,RM363 SSD NISSOLINO SPORT SRL ASU,60m,https://www.fidal.it/risultati/2024/REG33668/Risultati/Gara001.html
7.44,BOSELLI Giacomo,JM,2005.0,PR068 C.U.S. PARMA,60m,https://www.fidal.it/risultati/2024/REG33596/Gara201.htm
7.45,PUCCETTI Lorenzo,AM,2007.0,PO149 ASD ATLETICA PRATO,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara001.html
7.45,PATUMI Francesco,JM,2006.0,PG109 ATLETICA PERUGIA TEAM SSD A RL,60m,https://www.fidal.it/risultati/2024/REG33668/Risultati/Gara301.html
7.45,RICHAUD Michele,AM,2008.0,TO016 ASDP ATLETICA PINEROLO,60m,https://www.fidal.it/risultati/2024/REG33858/Risultati/Gara101.html
7.45,BARONE Domenico,JM,2005.0,PT115 PISTOIATLETICA 1983,60m,https://www.fidal.it/risultati/2024/REG34208/Gara101.htm
7.45,AGNELLO Alessio,AM,2008.0,BO007 ASD VIRTUS SEZ. ATL. EMILSIDER,60m,https://www.fidal.it/risultati/2024/REG33596/Gara001.htm
7.45,IAPICHINO Larissa,PF,2002.0,FI002 ATLETICA FIRENZE MARATHON S.S.,60m,https://www.fidal.it/risultati/2024/REG33668/Risultati/Gara101.html
7.45,CAMASSA Alessandro,JM,2006.0,BR165 ASD IMPERIALI ATLETICA,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara001.html
7.45,MARCATO Samuele,PM,2004.0,UD030 ATLETICA MALIGNANI LIBERTAS UD,60m,https://www.fidal.it/risultati/2024/REG33873/Risultati/Gara401.html
7.45,TORRETTA Manriky,PM,2002.0,VA980 ATLETICA TIGERS,60m,https://www.fidal.it/risultati/2024/REG33700/Risultati/Gara203.html
7.45,HU Si qi,JM,2006.0,MI770 ATLETICA MENEGHINA,60m,https://www.fidal.it/risultati/2024/REG33700/Risultati/Gara203.html
7.45,BERTINI Luca,JM,2005.0,PI081 ATLETICA CASCINA,60m,https://www.fidal.it/risultati/2024/REG34208/Gara101.htm
7.45,GIUGLIANO Luca,PM,2004.0,RS022 ATLETICA CECCHINA AL.PA. ASD,60m,https://www.fidal.it/risultati/2024/REG33803/Risultati/Gara404.html
7.45,MANGANARO Matteo,PM,2004.0,RM363 SSD NISSOLINO SPORT SRL ASU,60m,https://www.fidal.it/risultati/2024/REG33668/Risultati/Gara001.html
7.45,ANGELINI Ilenia,PF,2003.0,RM052 C.S. ESERCITO,60m,https://www.fidal.it/risultati/2024/REG33819/Risultati/Gara101.html
7.45,VALABREGA Edoardo,AM,2008.0,TO001 BATTAGLIO C.U.S. TORINO ATL,60m,https://www.fidal.it/risultati/2024/REG33858/Risultati/Gara101.html
7.45,HERRERA ABREU Johanelis,SF,1995.0,RM053 C.S. AERONAUTICA MILITARE,60m,https://www.fidal.it/risultati/2024/REG33819/Risultati/Gara101.html
7.45,COSTANZINI Samuele,JM,2006.0,MO052 A.S. LA FRATELLANZA 1874,60m,https://www.fidal.it/risultati/2024/REG33596/Gara201.htm
